available_bikes,month,day,hour,day_of_the_week,temp,feels_like,pressure,humidity,wind_speed,wind_deg,rain_last_hour,clouds_all,weather_main,available_bikes_1h
4,11,4,13,0,8.51,3.92,983,93,5.7,70,2.29,75,2,4
4,11,4,14,0,8.52,5.06,984,93,4.1,30,3.81,75,2,2
2,11,4,15,0,8.38,3.06,986,93,6.7,30,6.1,75,2,0
0,11,4,16,0,9.23,3.18,987,87,7.7,20,1.78,75,2,20
20,11,4,17,0,9.0,4.72,988,87,5.1,50,5.84,75,2,23
23,11,4,18,0,9.15,3.43,989,87,7.2,20,0.51,75,2,22
22,11,4,19,0,8.96,3.9,991,87,6.2,350,0.0,75,1,21
21,11,4,20,0,8.96,3.55,992,87,6.7,350,1.52,75,2,19
19,11,4,21,0,8.61,3.35,993,93,6.7,360,1.02,75,2,17
17,11,4,22,0,8.95,3.42,993,93,7.2,350,0.51,75,2,17
17,11,4,23,0,8.97,1.62,995,93,9.8,10,0.0,75,1,19
19,11,5,0,1,9.06,1.85,996,87,9.3,10,0.0,75,1,19
19,11,5,1,1,9.02,1.46,997,87,9.8,10,0.41,75,2,19
19,11,5,2,1,8.97,1.17,997,81,9.8,20,0.0,75,1,19
19,11,5,3,1,8.89,2.54,999,81,7.7,360,0.0,75,1,19
19,11,5,4,1,8.52,2.67,1000,87,7.2,350,0.0,75,1,19
19,11,5,5,1,8.1,1.94,1001,81,7.2,340,0.0,75,1,16
16,11,5,6,1,7.71,1.69,1003,87,7.2,330,0.0,75,1,13
13,11,5,7,1,7.71,2.39,1003,87,6.2,340,0.0,75,1,12
12,11,5,8,1,7.31,2.67,1005,87,5.1,340,0.0,40,1,2
2,11,5,9,1,7.86,3.13,1005,93,5.7,330,0.0,40,1,0
0,11,5,10,1,9.07,3.46,1006,81,6.7,340,0.0,75,1,0
0,11,5,11,1,9.19,4.18,1007,87,6.2,350,0.0,75,1,0
0,11,5,12,1,9.91,4.28,1007,76,6.7,350,0.0,75,1,6
6,11,5,13,1,10.0,5.08,1008,76,5.7,350,0.0,75,1,0
0,11,5,14,1,9.99,5.84,1008,76,4.6,350,0.0,75,1,0
0,11,5,15,1,9.57,6.47,1008,87,3.6,330,0.0,75,1,1
1,11,5,16,1,9.12,7.39,1008,87,1.5,310,0.11,75,2,13
13,11,5,17,1,8.57,6.17,1009,93,2.6,310,0.25,75,2,16
16,11,5,18,1,8.06,4.84,1008,93,3.6,290,0.0,75,1,13
13,11,5,19,1,8.14,5.07,1008,87,3.1,310,0.0,75,1,9
9,11,5,20,1,7.76,4.27,1008,87,3.6,300,0.5,75,2,12
12,11,5,21,1,6.91,3.79,1008,93,3.1,280,0.0,75,1,10
10,11,5,22,1,6.99,3.54,1008,93,3.6,280,0.0,75,1,14
14,11,5,23,1,6.19,3.27,1008,93,2.6,270,0.0,75,1,15
15,11,6,0,2,5.76,2.76,1008,93,2.6,260,0.0,75,1,16
16,11,6,2,2,3.83,0.82,1006,93,2.1,240,0.0,40,1,16
16,11,6,3,2,4.34,1.07,1006,93,2.6,260,0.0,75,1,16
16,11,6,4,2,4.5,1.26,1006,93,2.6,250,0.0,75,1,16
16,11,6,5,2,4.1,0.44,1005,93,3.1,250,0.0,75,1,16
16,11,6,6,2,4.07,0.76,1004,93,2.6,250,0.0,75,1,15
15,11,6,7,2,4.41,0.81,1004,93,3.1,250,0.0,75,1,14
14,11,6,8,2,4.73,1.18,1004,93,3.1,250,0.0,75,1,0
0,11,6,9,2,5.1,2.32,1003,93,2.1,240,0.0,75,1,0
0,11,6,10,2,5.97,2.8,1003,86,2.6,260,0.0,75,1,15
15,11,6,11,2,7.0,4.62,1002,81,1.5,0,0.0,75,1,10
10,11,6,12,2,7.81,4.78,1001,70,2.1,230,0.0,75,1,0
0,11,6,13,2,9.18,6.05,1000,61,2.1,200,0.0,75,1,0
0,11,6,14,2,8.8,5.44,999,66,2.6,130,0.0,40,1,3
3,11,6,15,2,8.05,4.54,998,75,3.1,140,0.0,75,1,1
1,11,6,16,2,7.68,4.1,997,75,3.1,140,0.0,75,1,0
0,11,6,17,2,6.6,2.87,996,87,3.6,170,0.51,75,2,3
3,11,6,18,2,6.35,3.47,995,93,2.6,140,0.51,75,2,1
1,11,6,19,2,6.23,3.54,995,100,2.6,140,0.25,75,2,0
0,11,6,20,2,6.12,3.41,994,100,2.6,90,0.25,75,2,0
0,11,6,21,2,6.12,4.18,994,100,1.5,0,0.51,75,3,0
0,11,6,21,2,6.12,4.18,994,100,1.5,0,0.51,75,2,22
22,11,6,22,2,6.01,4.04,993,100,1.5,0,0.51,75,3,22
22,11,6,22,2,6.01,4.04,993,100,1.5,0,0.51,75,2,22
22,11,6,23,2,5.87,1.35,992,100,5.1,260,0.25,75,3,22
22,11,6,23,2,5.87,1.35,992,100,5.1,260,0.25,75,2,23
23,11,7,0,3,5.8,-0.06,991,93,6.7,270,0.0,75,1,23
23,11,7,1,3,5.54,-0.37,991,93,6.7,270,0.49,75,3,23
23,11,7,2,3,5.09,-0.01,991,100,5.7,270,0.44,75,3,23
23,11,7,3,3,5.66,0.33,990,100,6.2,280,0.48,75,3,23
23,11,7,4,3,4.62,0.2,990,100,4.6,260,0.0,75,1,23
23,11,7,5,3,4.85,0.13,990,100,5.1,270,0.0,75,1,19
19,11,7,6,3,4.94,0.73,991,93,4.1,270,0.25,75,3,19
19,11,7,6,3,4.94,0.73,991,93,4.1,270,0.25,75,2,20
20,11,7,7,3,4.54,-0.44,991,93,5.1,280,0.78,75,3,23
23,11,7,8,3,4.88,-0.04,991,93,5.1,360,2.29,75,2,7
7,11,7,9,3,5.84,-0.9,991,87,7.7,20,4.32,75,2,3
3,11,7,10,3,6.36,-1.05,991,87,8.8,10,3.3,75,2,19
19,11,7,11,3,6.13,-0.37,992,93,7.7,350,2.29,75,2,19
19,11,7,12,3,6.34,-0.12,993,93,7.7,30,2.54,75,2,17
17,11,7,13,3,6.38,0.85,993,100,6.7,40,2.03,75,2,18
18,11,7,14,3,6.31,0.55,994,93,6.7,30,2.29,75,2,15
15,11,7,15,3,6.59,-0.16,994,93,8.2,30,2.29,75,2,13
13,11,7,16,3,6.63,0.58,996,93,7.2,20,2.79,75,2,9
9,11,7,17,3,6.93,1.3,997,93,6.7,20,1.52,75,2,32
32,11,7,18,3,7.18,-0.2,998,81,8.7,50,2.29,75,2,36
36,11,7,19,3,7.04,0.53,1000,87,7.7,30,0.51,75,2,40
40,11,7,20,3,7.28,0.82,1000,87,7.7,30,0.51,75,2,40
40,11,7,21,3,7.8,0.46,1001,81,8.8,30,0.59,75,3,40
40,11,7,22,3,7.35,0.9,1003,87,7.7,20,0.25,75,2,40
40,11,7,23,3,7.98,1.1,1004,81,8.2,30,0.0,75,1,40
40,11,8,0,4,7.51,0.89,1005,81,7.7,40,0.0,75,1,40
40,11,8,1,4,7.09,0.89,1006,75,6.7,30,0.0,75,1,40
40,11,8,2,4,6.65,1.69,1007,81,5.1,10,0.0,75,1,40
40,11,8,3,4,5.74,0.0,1008,86,6.2,20,0.0,75,1,40
40,11,8,4,4,5.28,0.58,1009,86,4.6,350,0.0,75,1,40
40,11,8,5,4,4.41,-0.44,1010,86,4.6,330,0.0,75,1,37
37,11,8,6,4,4.37,0.22,1010,86,3.6,310,0.0,75,1,38
38,11,8,7,4,3.45,-1.02,1011,93,4.1,320,0.0,75,1,37
37,11,8,8,4,3.79,-1.51,1012,86,5.1,320,0.0,75,1,1
1,11,8,9,4,3.81,-0.6,1012,93,4.1,340,0.0,40,1,0
0,11,8,10,4,4.99,0.59,1013,86,4.1,350,0.0,20,1,1
1,11,8,11,4,6.53,1.36,1013,75,5.1,10,0.0,20,1,3
3,11,8,12,4,7.78,2.65,1013,70,5.1,20,0.0,20,1,1
1,11,8,13,4,7.7,3.43,1013,65,3.6,20,0.0,20,1,2
2,11,8,14,4,7.94,4.27,1012,61,2.6,20,0.0,20,1,0
0,11,8,15,4,7.76,4.55,1012,65,2.1,50,0.0,20,1,0
0,11,8,16,4,6.59,3.02,1013,70,2.6,110,0.0,40,1,0
0,11,8,17,4,4.09,0.78,1012,80,2.1,100,0.0,40,1,5
5,11,8,18,4,2.75,-0.79,1012,93,2.6,100,0.0,75,1,2
2,11,8,19,4,2.84,0.26,1012,86,1.0,0,0.0,75,1,2
2,11,8,20,4,2.87,-0.05,1012,86,1.5,170,0.0,75,1,0
0,11,8,21,4,4.05,0.38,1011,80,2.6,170,0.0,75,1,18
18,11,8,22,4,3.85,0.66,1012,86,2.1,170,0.0,75,1,19
19,11,8,23,4,4.33,0.71,1011,80,2.6,170,0.0,40,1,20
20,11,9,0,5,5.4,1.1,1009,75,3.6,160,0.0,75,1,20
20,11,9,1,5,5.75,0.03,1008,75,5.7,150,0.0,75,1,20
20,11,9,2,5,6.1,0.62,1006,81,5.7,160,0.0,75,1,20
20,11,9,3,5,6.73,1.94,1005,75,4.6,150,0.0,75,1,20
20,11,9,4,5,6.56,2.1,1003,86,4.6,150,0.76,75,2,20
20,11,9,5,5,6.76,2.02,1001,87,5.1,150,2.29,75,2,19
19,11,9,6,5,6.42,3.77,1000,100,2.6,120,1.52,75,2,21
21,11,9,7,5,6.04,3.44,999,93,2.1,260,1.78,75,2,21
21,11,9,8,5,6.07,0.26,999,93,6.7,260,0.49,75,2,18
18,11,9,9,5,5.92,0.08,1000,93,6.7,270,0.0,75,1,14
14,11,9,10,5,5.94,-0.95,1000,93,8.2,270,0.0,75,1,12
12,11,9,11,5,6.34,-0.89,1000,93,8.8,280,0.5,75,2,9
9,11,9,12,5,7.04,-2.76,999,87,12.4,300,0.0,75,1,6
6,11,9,13,5,7.06,-2.16,1000,81,11.3,300,0.0,75,1,7
7,11,9,14,5,7.3,-2.65,1000,81,12.4,310,0.0,75,1,5
5,11,9,15,5,6.51,-2.11,1001,81,10.3,310,0.0,75,1,6
6,11,9,16,5,5.8,-3.5,1002,86,11.3,310,0.0,75,1,3
3,11,9,17,5,5.29,-3.4,1003,86,10.3,320,0.0,75,1,4
4,11,9,18,5,4.72,-3.52,1005,93,9.8,320,0.43,75,2,3
3,11,9,19,5,4.37,-3.23,1005,93,8.8,320,0.63,75,2,2
2,11,9,20,5,4.09,-2.79,1007,93,7.7,320,0.25,75,2,2
2,11,9,21,5,4.19,-1.43,1008,100,6.2,350,0.51,75,2,1
1,11,9,22,5,4.25,-0.59,1009,100,5.1,330,0.51,75,2,3
3,11,9,23,5,4.14,-1.49,1010,100,6.2,320,1.02,75,2,3
3,11,10,0,6,4.23,-0.27,1011,100,4.6,340,0.51,75,2,3
3,11,10,1,6,4.08,-0.63,1012,93,4.6,340,2.29,75,2,3
3,11,10,2,6,3.98,0.49,1013,100,3.1,360,3.05,75,2,3
3,11,10,3,6,3.84,0.14,1013,93,3.1,330,0.51,75,2,3
3,11,10,4,6,3.08,-3.1,1014,100,6.7,40,0.5,75,2,3
3,11,10,5,6,3.23,-0.93,1015,93,3.6,350,0.5,75,2,3
3,11,10,6,6,2.42,-1.7,1015,100,3.6,320,0.0,75,1,2
2,11,10,7,6,1.44,-3.54,1016,100,4.6,320,0.0,75,1,2
2,11,10,8,6,1.57,-2.69,1016,100,3.6,340,0.0,75,1,2
2,11,10,9,6,2.79,-0.39,1016,93,2.1,330,0.0,75,1,0
0,11,10,10,6,4.14,1.61,1016,93,1.5,0,0.0,75,1,9
9,11,10,11,6,5.63,3.89,1016,87,0.5,360,0.0,75,1,7
7,11,10,12,6,5.87,3.29,1015,81,1.5,0,0.0,75,1,4
4,11,10,13,6,6.56,3.49,1015,75,2.1,170,0.0,75,1,0
0,11,10,14,6,6.92,4.53,1013,81,1.5,0,0.0,75,1,0
0,11,10,15,6,6.38,1.02,1012,70,5.1,160,0.0,75,1,1
1,11,10,16,6,5.96,0.88,1010,81,5.1,170,0.0,75,1,1
1,11,10,17,6,5.92,1.18,1009,81,4.6,170,0.0,75,1,0
0,11,10,18,6,5.93,1.71,1010,75,3.6,190,0.0,75,1,0
0,11,10,19,6,5.21,0.15,1008,86,5.1,180,1.52,75,2,1
1,11,10,20,6,4.49,-1.27,1006,93,6.2,170,2.54,75,2,0
0,11,10,21,6,4.89,-0.25,1003,100,5.7,160,1.27,75,2,2
2,11,10,22,6,6.41,0.48,1001,87,6.7,180,0.51,75,2,4
4,11,10,23,6,6.26,1.19,1001,93,5.7,220,1.02,75,2,4
4,11,11,0,0,6.16,0.5,1001,86,6.2,250,0.0,20,1,5
5,11,11,1,0,5.49,-1.14,1001,81,7.2,260,0.0,75,1,5
5,11,11,2,0,5.1,-2.15,1001,86,8.2,270,0.0,20,1,5
5,11,11,3,0,4.67,-3.07,1001,86,8.8,260,0.0,20,1,5
5,11,11,4,0,4.27,-4.24,1002,86,9.8,270,0.0,20,1,5
5,11,11,5,0,4.15,-2.56,1002,86,7.2,260,0.0,20,1,0
0,11,11,6,0,4.23,-1.77,1002,86,6.2,250,0.0,20,1,0
0,11,11,7,0,4.15,-2.72,1003,80,7.2,250,0.0,20,1,2
2,11,11,8,0,4.16,-3.25,1003,86,8.2,260,0.3,20,2,0
0,11,11,9,0,4.5,-0.68,1003,86,5.1,250,0.0,20,1,2
2,11,11,10,0,5.42,-0.55,1003,80,6.2,250,0.0,75,1,0
0,11,11,11,0,6.06,-1.01,1002,75,7.7,250,0.0,40,1,0
0,11,11,12,0,7.06,0.16,1003,75,7.7,260,0.0,20,1,16
16,11,11,13,0,7.1,0.2,1002,75,7.7,260,0.0,40,1,13
13,11,11,14,0,7.09,-1.09,1002,70,9.3,270,0.0,20,1,9
9,11,11,15,0,7.02,-0.66,1001,75,8.8,270,0.3,75,2,5
5,11,11,16,0,6.1,-1.31,1001,75,8.2,270,0.0,40,1,1
1,11,11,17,0,5.32,-2.21,1002,75,8.2,260,0.0,40,1,2
2,11,11,18,0,4.7,-2.79,1002,80,8.2,270,0.0,40,1,14
14,11,11,19,0,4.24,-3.58,1001,86,8.8,260,0.0,40,1,20
20,11,11,20,0,3.94,-3.5,1002,86,8.2,260,0.0,40,1,22
22,11,11,21,0,3.53,-3.8,1002,93,8.2,260,0.0,40,1,20
20,11,11,22,0,3.25,-4.72,1002,86,8.8,270,0.0,20,1,20
20,11,11,23,0,3.2,-3.66,1002,86,7.2,260,0.0,20,1,23
23,11,12,0,1,2.91,-3.29,1002,86,6.2,260,0.0,40,1,23
23,11,12,1,1,2.94,-2.14,1001,86,4.6,250,0.0,20,1,23
23,11,12,2,1,2.75,-3.13,1001,86,5.7,260,0.0,20,1,23
23,11,12,3,1,2.99,-3.7,1001,80,6.7,250,0.0,20,1,23
23,11,12,4,1,3.2,-5.98,1000,80,10.3,270,0.0,20,1,23
23,11,12,5,1,3.17,-5.87,1000,86,10.3,260,0.0,40,1,19
19,11,12,6,1,3.3,-4.4,1000,80,8.2,260,0.0,75,1,17
17,11,12,7,1,3.67,-5.09,999,80,9.8,260,0.0,75,1,17
17,11,12,8,1,3.75,-5.0,1000,80,9.8,270,0.0,75,1,1
1,11,12,9,1,4.72,-5.28,1000,80,11.8,270,0.0,75,1,1
1,11,12,10,1,5.21,-4.19,1000,86,11.3,270,0.0,75,1,0
0,11,12,11,1,6.64,-1.96,1000,81,10.3,280,0.0,75,1,10
10,11,12,12,1,7.15,-1.91,1001,75,10.8,290,0.0,75,1,19
19,11,12,13,1,7.93,-0.64,1001,75,10.3,300,0.0,75,1,18
18,11,12,14,1,8.04,-0.16,1001,75,9.8,290,0.0,75,1,20
20,11,12,15,1,8.05,-0.15,1001,75,9.8,300,0.0,75,1,18
18,11,12,16,1,7.05,0.14,1003,75,7.7,290,0.0,20,1,7
7,11,12,17,1,6.45,-0.36,1004,81,7.7,300,0.0,40,1,12
12,11,12,18,1,5.99,0.91,1003,81,5.1,270,0.0,75,1,9
9,11,12,19,1,4.85,-1.21,1003,80,6.2,270,0.0,20,1,7
7,11,12,20,1,4.1,-2.27,1004,86,6.7,270,0.0,20,1,7
7,11,12,21,1,3.86,-2.01,1005,93,6.2,270,0.0,20,1,10
10,11,12,22,1,3.41,-1.77,1005,93,5.1,270,0.0,75,1,11
11,11,12,23,1,3.28,-2.1,1004,86,5.1,260,0.0,40,1,12
12,11,13,0,2,2.87,-0.65,1004,93,2.6,240,0.0,20,1,12
12,11,13,1,2,2.67,-1.58,1003,93,3.6,240,0.0,20,1,12
12,11,13,2,2,2.98,-1.39,1003,86,3.6,260,0.0,75,1,12
12,11,13,3,2,3.26,-1.77,1003,86,4.6,260,0.0,75,1,12
12,11,13,4,2,2.84,-1.38,1002,93,3.6,240,0.0,75,1,12
12,11,13,5,2,3.28,-1.4,1001,86,4.1,240,0.0,75,1,8
8,11,13,6,2,3.54,0.3,1000,86,2.1,240,0.0,75,1,7
7,11,13,7,2,4.22,0.39,999,86,3.1,230,0.0,75,1,10
10,11,13,8,2,4.33,0.52,998,86,3.1,190,0.0,75,1,0
0,11,13,9,2,4.43,0.83,997,93,3.1,200,0.0,75,1,0
0,11,13,10,2,4.94,1.23,996,86,3.1,170,0.0,75,1,0
0,11,13,11,2,5.74,1.67,994,81,3.6,140,0.0,75,1,0
0,11,13,12,2,6.22,1.35,993,75,4.6,140,0.0,75,1,15
15,11,13,13,2,6.26,0.81,991,81,5.7,150,0.0,75,1,14
14,11,13,14,2,6.27,1.59,990,81,4.6,130,0.0,75,1,13
13,11,13,15,2,5.91,1.67,987,86,4.1,120,2.29,75,2,12
12,11,13,16,2,5.35,0.52,986,93,5.1,130,4.32,75,2,10
10,11,13,17,2,5.81,-1.28,985,87,8.2,130,7.11,75,2,10
10,11,13,18,2,5.7,-1.44,985,86,8.2,110,1.52,75,2,29
29,11,13,19,2,5.14,-0.85,986,93,6.7,120,1.02,75,2,30
30,11,13,20,2,5.28,-1.38,987,93,7.7,100,0.25,75,2,31
31,11,13,21,2,5.5,-1.89,987,93,8.8,110,0.75,75,2,31
31,11,13,22,2,5.5,-2.42,989,87,9.3,80,0.73,75,2,31
31,11,13,23,2,6.49,-2.3,989,87,10.8,80,0.74,75,3,32
32,11,14,0,3,6.98,-1.56,991,81,10.3,60,0.0,75,1,32
32,11,14,1,3,6.53,-2.98,993,75,11.3,50,0.0,75,1,32
32,11,14,2,3,6.98,-0.71,994,75,8.8,40,0.0,75,1,32
32,11,14,3,3,6.55,-1.02,996,81,8.8,30,0.0,75,1,32
32,11,14,4,3,6.54,-0.45,997,75,7.7,30,0.0,75,1,32
32,11,14,5,3,5.68,-2.24,999,86,9.3,10,0.11,75,2,29
29,11,14,6,3,4.79,-2.68,1000,80,8.2,350,0.39,75,2,30
30,11,14,7,3,4.2,-3.2,1002,86,8.2,350,0.47,75,2,29
29,11,14,8,3,4.1,-2.43,1003,93,7.2,350,0.51,75,3,29
29,11,14,8,3,4.1,-2.43,1003,93,7.2,350,0.51,75,2,10
10,11,14,9,3,4.06,-3.01,1004,86,7.7,360,0.76,75,2,7
7,11,14,10,3,4.51,-4.62,1005,75,10.3,10,0.25,40,2,7
7,11,14,11,3,5.24,-3.28,1005,80,9.8,10,0.0,40,1,4
4,11,14,12,3,5.49,-2.02,1006,75,8.2,360,0.0,40,1,16
16,11,14,13,3,5.89,-1.21,1006,75,7.7,350,0.0,40,1,13
13,11,14,14,3,5.88,-2.14,1007,70,8.8,360,0.0,40,1,12
12,11,14,15,3,5.97,-1.77,1009,65,8.2,360,0.0,40,1,4
4,11,14,16,3,5.33,-1.3,1008,70,6.7,350,0.0,40,1,22
22,11,14,17,3,4.38,-2.76,1009,69,7.2,340,0.0,40,1,23
23,11,14,18,3,3.72,-2.52,1011,80,6.2,350,0.0,20,1,10
10,11,14,19,3,3.56,-3.75,1012,80,7.7,340,0.0,20,1,9
9,11,14,20,3,3.15,-3.87,1012,80,7.2,330,0.0,40,1,8
8,11,14,21,3,2.97,-4.43,1012,80,7.7,350,0.0,40,1,7
7,11,14,22,3,2.99,-4.2,1013,74,7.2,340,0.0,20,1,8
8,11,14,23,3,2.71,-4.37,1013,80,7.2,330,0.0,20,1,9
9,11,15,0,4,2.25,-4.4,1013,86,6.7,340,0.0,20,1,9
9,11,15,1,4,2.45,-4.17,1013,86,6.7,340,0.0,20,1,9
9,11,15,2,4,2.5,-4.47,1014,86,7.2,340,0.0,20,1,9
9,11,15,3,4,2.42,-4.56,1014,86,7.2,340,0.0,40,1,9
9,11,15,4,4,2.26,-4.74,1012,86,7.2,340,0.0,75,1,9
9,11,15,5,4,2.23,-5.13,1012,86,7.7,340,0.0,75,1,6
6,11,15,6,4,2.27,-4.73,1012,86,7.2,330,0.0,40,1,7
7,11,15,7,4,2.57,-4.39,1013,86,7.2,330,0.0,75,1,7
7,11,15,8,4,3.04,-4.35,1013,80,7.7,340,0.0,75,1,1
1,11,15,9,4,3.91,-3.0,1013,80,7.2,340,0.0,40,1,2
2,11,15,10,4,4.48,-1.29,1013,80,5.7,340,0.0,40,1,0
0,11,15,11,4,5.63,-1.51,1014,75,7.7,360,0.0,40,1,0
0,11,15,12,4,6.06,-0.31,1014,75,6.7,350,0.0,40,1,12
12,11,15,13,4,6.9,-0.19,1013,70,7.7,350,0.0,75,1,6
6,11,15,14,4,6.91,-0.02,1013,75,7.7,350,0.0,40,1,3
3,11,15,15,4,7.02,-0.06,1012,70,7.7,350,0.0,75,1,0
0,11,15,16,4,6.91,0.68,1013,75,6.7,340,0.0,75,1,14
14,11,15,17,4,5.97,-0.23,1012,81,6.7,340,0.0,75,1,10
10,11,15,18,4,5.94,-0.45,1012,75,6.7,350,0.0,75,1,11
11,11,15,19,4,5.64,-0.64,1012,80,6.7,330,0.0,75,1,14
14,11,15,20,4,5.13,-0.89,1013,80,6.2,330,0.0,75,1,11
11,11,15,21,4,4.68,-1.59,1012,86,6.7,320,0.0,75,1,11
11,11,15,22,4,3.36,-1.66,1012,86,4.6,340,0.0,40,1,11
11,11,15,23,4,2.66,-1.94,1012,93,4.1,330,0.0,75,1,12
12,11,16,0,5,2.16,-3.22,1012,93,5.1,310,0.0,75,1,12
12,11,16,1,5,2.13,-3.26,1012,93,5.1,330,0.0,75,1,12
12,11,16,2,5,2.24,-2.78,1011,93,4.6,320,0.0,75,1,12
12,11,16,3,5,2.07,-1.93,1010,93,3.1,290,0.0,75,1,12
12,11,16,4,5,1.91,-2.46,1010,93,3.6,310,0.0,75,1,12
12,11,16,5,5,1.68,-2.37,1010,93,3.1,300,0.0,75,1,12
12,11,16,6,5,2.13,-2.04,1010,100,3.6,310,0.0,75,1,13
13,11,16,7,5,1.95,-2.25,1010,100,3.6,280,0.0,75,1,14
14,11,16,8,5,1.67,-2.04,1010,93,2.6,270,0.0,75,1,9
9,11,16,9,5,1.89,-1.78,1010,93,2.6,270,0.0,40,1,5
5,11,16,10,5,2.8,-1.78,1010,93,4.1,270,0.0,40,1,4
4,11,16,11,5,3.77,0.05,1010,93,3.1,270,0.0,75,1,4
4,11,16,12,5,4.21,-0.13,1009,93,4.1,270,0.0,75,1,3
3,11,16,13,5,4.53,0.6,1009,93,3.6,270,0.0,75,1,18
18,11,16,14,5,4.55,-0.08,1009,93,4.6,280,0.0,75,1,13
13,11,16,15,5,4.51,0.22,1009,93,4.1,270,0.0,75,1,12
12,11,16,16,5,4.15,0.15,1009,93,3.6,270,0.0,75,1,9
9,11,16,17,5,4.07,0.06,1009,93,3.6,280,0.0,75,1,9
9,11,16,18,5,3.73,-1.21,1009,100,5.1,290,0.0,75,1,8
8,11,16,19,5,3.72,-0.87,1009,100,4.6,290,0.0,75,1,6
6,11,16,20,5,3.52,-1.64,1009,93,5.1,290,0.0,75,1,5
5,11,16,21,5,3.5,-0.96,1009,93,4.1,310,0.0,90,1,5
5,11,16,22,5,2.91,-2.0,1009,93,4.6,270,0.0,90,1,5
5,11,16,23,5,2.99,-1.21,1009,93,3.6,270,0.0,75,1,5
5,11,17,0,6,2.9,-0.44,1010,86,2.1,260,0.0,75,1,6
6,11,17,1,6,2.42,-2.22,1010,93,4.1,270,0.0,75,1,6
6,11,17,2,6,2.65,-1.95,1010,93,4.1,270,0.0,75,1,6
6,11,17,3,6,2.46,-2.17,1010,93,4.1,270,0.0,75,1,6
6,11,17,4,6,2.33,-1.62,1011,93,3.1,270,0.0,75,1,6
6,11,17,5,6,1.76,-2.28,1011,93,3.1,260,0.0,75,1,6
6,11,17,6,6,1.31,-3.35,1012,100,4.1,270,0.0,75,1,5
5,11,17,7,6,1.34,-3.49,1012,92,4.1,290,0.0,75,1,6
6,11,17,8,6,1.3,-3.53,1013,92,4.1,300,0.0,75,1,3
3,11,17,9,6,2.03,-2.67,1014,93,4.1,300,0.0,75,1,2
2,11,17,10,6,3.86,-0.38,1015,86,3.6,310,0.0,40,1,1
1,11,17,11,6,5.39,0.39,1015,75,4.6,320,0.0,40,1,1
1,11,17,12,6,6.6,1.44,1016,75,5.1,340,0.0,40,1,0
0,11,17,13,6,6.58,2.47,1016,75,3.6,340,0.0,40,1,19
19,11,17,14,6,6.84,1.72,1016,75,5.1,340,0.0,40,1,11
11,11,17,15,6,6.87,2.45,1017,75,4.1,330,0.0,20,1,7
7,11,17,16,6,5.96,1.58,1017,81,4.1,320,0.0,20,1,4
4,11,17,17,6,5.01,0.26,1017,86,4.6,320,0.0,75,1,0
0,11,17,18,6,5.83,0.88,1018,86,5.1,330,0.0,75,1,20
20,11,17,19,6,5.56,1.47,1018,93,4.1,350,0.0,20,1,19
19,11,17,20,6,5.15,0.08,1020,86,5.1,330,0.0,20,1,18
18,11,17,21,6,3.82,-0.59,1020,93,4.1,340,0.0,20,1,20
20,11,17,22,6,3.11,-1.42,1020,93,4.1,310,0.0,20,1,20
20,11,17,23,6,2.49,-2.49,1020,93,4.6,310,0.0,20,1,19
19,11,18,0,0,1.89,-3.18,1020,93,4.6,300,0.0,20,1,19
19,11,18,1,0,0.95,-3.93,1019,92,4.1,310,0.0,20,1,19
19,11,18,2,0,0.8,-3.76,1019,92,3.6,280,0.0,20,1,19
19,11,18,3,0,-0.03,-4.0,1019,92,2.6,260,0.0,20,1,19
19,11,18,4,0,-0.57,-4.61,1020,92,2.6,270,0.0,20,1,19
19,11,18,5,0,-0.73,-6.04,1019,100,4.6,280,0.0,20,1,17
17,11,18,6,0,-1.27,-5.95,1019,100,3.6,280,0.0,20,1,19
19,11,18,7,0,-1.55,-5.22,1019,100,2.1,260,0.0,20,1,22
22,11,18,8,0,-1.21,-5.68,1019,92,3.1,270,0.0,75,1,1
1,11,18,9,0,-0.23,-3.11,1019,92,1.0,0,0.0,75,1,0
0,11,18,10,0,1.69,-1.5,1018,100,2.1,280,0.0,40,1,0
0,11,18,11,0,4.54,2.23,1018,86,1.0,0,0.0,75,1,1
1,11,18,12,0,6.29,3.95,1018,75,1.0,0,0.0,40,1,10
10,11,18,13,0,7.65,4.77,1017,75,2.1,110,0.0,75,1,10
10,11,18,14,0,8.36,4.93,1017,66,2.6,140,0.0,40,1,7
7,11,18,15,0,8.07,4.74,1017,70,2.6,150,0.0,75,1,21
21,11,18,16,0,6.47,3.58,1016,81,2.1,130,0.0,75,1,14
14,11,18,17,0,5.03,1.69,1016,86,2.6,150,0.0,75,1,11
11,11,18,18,0,4.2,0.72,1016,86,2.6,150,0.0,75,1,14
14,11,18,19,0,4.5,0.72,1015,86,3.1,150,0.0,75,1,13
13,11,18,20,0,4.9,1.54,1016,86,2.6,170,0.0,75,1,14
14,11,18,21,0,4.93,2.34,1015,86,1.5,0,0.0,75,1,15
